gorod;geo_h3_10;lat_h3;lon_h3;atm_category;target;atm_cnt
Новосибирск;8a0bb03abccffff;54.839006747650416;83.0956631251106;category1;7449.700000000001;1
Новосибирск;8a0bb03abccffff;54.839006747650416;83.0956631251106;category3;30590.000000000004;5
Новосибирск;8a0bb03ad787fff;54.84966694802418;83.04199341647663;category1;7463.833333333334;1
Новосибирск;8a0bb0ad8a97fff;55.00633768966453;82.78793269132733;category2;577.0833333333334;1
Новосибирск;8a0bb0ada6dffff;54.98700621263899;82.84404051205784;category4;261.3333333333333;1
Новосибирск;8a0bb0ada857fff;54.988583996138104;82.80768523120912;category1;1672.5;1
Новосибирск;8a0bb0adc02ffff;54.99588620969797;82.75040442284038;category4;845.5;1
Санкт-Петербург;8a1106000b27fff;59.795912536231455;30.299512474169447;category1;1018.8;1
Санкт-Петербург;8a1106001857fff;59.810537373855595;30.318279584161694;category2;478.8666666666667;1
Санкт-Петербург;8a110600198ffff;59.80707644239373;30.313974888405387;category1;3221.833333333334;1
Санкт-Петербург;8a1106001b67fff;59.817354327392714;30.32150014060157;category1;10210.0;1
Санкт-Петербург;8a1106001c6ffff;59.80494381434044;30.320088165082062;category2;212.5;1
Санкт-Петербург;8a110600211ffff;59.76937472788481;30.324350260150794;category2;545.1666666666666;1
Санкт-Петербург;8a110600816ffff;59.82978858777239;30.382621641026326;category1;20188.166666666664;2
Санкт-Петербург;8a11060088cffff;59.82934705291069;30.37914393534929;category1;13246.833333333332;1
Санкт-Петербург;8a1106008a2ffff;59.83504516644076;30.382739912963782;category3;32991.166666666664;3
Санкт-Петербург;8a1106008bb7fff;59.83046610755749;30.37878368654565;category4;161.66666666666666;1
Санкт-Петербург;8a1106009bb7fff;59.849223599679206;30.39809588296312;category1;21016.666666666664;2
Санкт-Петербург;8a110600b84ffff;59.832639556888374;30.414289107385972;category1;11826.833333333332;1
Санкт-Петербург;8a110600ca17fff;59.832082568513215;30.345686521358676;category1;17867.833333333332;1
Санкт-Петербург;8a110600cb37fff;59.83231628448067;30.338372691591438;category1;6813.333333333332;1
Санкт-Петербург;8a110600dd87fff;59.83598547639879;30.35347563183005;category4;23.333333333333332;1
Санкт-Петербург;8a110600e067fff;59.81035314050402;30.367166543531958;category1;7593.0;1
Санкт-Петербург;8a110602369ffff;59.799857208692124;30.271127798434073;category1;10826.833333333334;1
Санкт-Петербург;8a110602491ffff;59.805507105968104;30.160895665803764;category4;1992.3333333333335;2
Санкт-Петербург;8a1106024957fff;59.80740660019826;30.16207930902048;category1;14892.0;1
Санкт-Петербург;8a1106028247fff;59.85080429632073;30.305241795661168;category4;0.0;1
Санкт-Петербург;8a1106028727fff;59.84052631512296;30.29771526197357;category4;44800;1
Санкт-Петербург;8a110602976ffff;59.86275024265208;30.321287242768516;category3;34306.833333333336;3
Санкт-Петербург;8a1106029af7fff;59.868573232150375;30.31215611006219;category1;7952.5;1
Санкт-Петербург;8a110602a3a7fff;59.82775981115078;30.316325180038607;category1;17147.666666666668;1
Санкт-Петербург;8a110602b8dffff;59.845529789435815;30.32324125238571;category4;91.5;1
Санкт-Петербург;8a110602ba2ffff;59.85234644172829;30.326466096298134;category2;2414.0;1
Санкт-Петербург;8a110602bb07fff;59.85112233612737;30.321431043131557;category3;55039.33333333334;5
Санкт-Петербург;8a110602c0c7fff;59.84201240633946;30.259236950036314;category1;2302.6666666666665;1
Санкт-Петербург;8a110602c12ffff;59.8429139718628;30.248088985446685;category1;7202.333333333334;1
Санкт-Петербург;8a110602c177fff;59.84369542488443;30.24964357055791;category3;22708.250000000004;3
Санкт-Петербург;8a110602c24ffff;59.850835984845894;30.269032862805812;category3;46916.333333333336;3
Санкт-Петербург;8a110602c997fff;59.840460861080004;30.238034724747035;category4;69.33333333333333;1
Санкт-Петербург;8a110602d7b7fff;59.8548499347358;30.282207473130903;category2;90.5;1
Санкт-Петербург;8a110602dd97fff;59.851401355514625;30.2598005584132;category4;96.83333333333333;1
Санкт-Петербург;8a110604016ffff;59.9228540268256;30.441527753264285;category2;2047.1666666666665;1
Санкт-Петербург;8a110604042ffff;59.91244351435017;30.44668560474266;category4;150.33333333333334;2
Санкт-Петербург;8a11060404affff;59.9098662061367;30.449327737409572;category1;15102.5;1
Санкт-Петербург;8a110604126ffff;59.947171819768585;30.47732283070369;category1;16369.833333333336;2
Санкт-Петербург;8a11060412e7fff;59.943814309749605;30.4783986721533;category4;93.16666666666667;1
Санкт-Петербург;8a110604134ffff;59.9467309360224;30.473829387088504;category1;14644.166666666668;2
Санкт-Петербург;8a1106041d67fff;59.93536824698542;30.448404914434413;category4;37.8;1
Санкт-Петербург;8a1106043507fff;59.911932812690466;30.479525506641078;category1;5142.833333333333;1
Санкт-Петербург;8a110604359ffff;59.90901482962771;30.48409005436895;category1;14020.0;1
Санкт-Петербург;8a1106043887fff;59.919667054947524;30.471602131092812;category3;23687.666666666668;3
Санкт-Петербург;8a1106043987fff;59.91956568721631;30.466187158876263;category1;12241.0;1
Санкт-Петербург;8a1106043987fff;59.91956568721631;30.466187158876263;category4;158.33333333333331;1
Санкт-Петербург;8a1106043c6ffff;59.91820841149869;30.473885139844814;category3;583.1666666666666;1
Санкт-Петербург;8a1106044c2ffff;59.914091525950205;30.395338279785168;category4;9966.833333333334;1
Санкт-Петербург;8a1106045477fff;59.931261132439886;30.429746612387532;category1;7419.666666666668;1
Санкт-Петербург;8a110604570ffff;59.93550127764322;30.435647714553117;category2;898.6666666666665;1
Санкт-Петербург;8a110604578ffff;59.93292480874286;30.438292115914994;category1;16250.833333333332;1
Санкт-Петербург;8a110604578ffff;59.93292480874286;30.438292115914994;category4;93.83333333333334;1
Санкт-Петербург;8a11060458cffff;59.94044649622884;30.419526121119237;category1;9910.0;1
Санкт-Петербург;8a11060458cffff;59.94044649622884;30.419526121119237;category4;121.83333333333333;1
Санкт-Петербург;8a1106045db7fff;59.92827076556137;30.410735452134496;category3;46554.0;3
Санкт-Петербург;8a1106046c4ffff;59.89839997460553;30.418534008626594;category2;592.0;1
Санкт-Петербург;8a110604c457fff;59.95039314228214;30.48901394148614;category1;8024.0;1
Санкт-Петербург;8a110604c457fff;59.95039314228214;30.48901394148614;category4;71.83333333333333;1
Санкт-Петербург;8a110604cc1ffff;59.950868335633295;30.47432052393741;category4;100.83333333333333;1
Санкт-Петербург;8a110604e84ffff;59.944457471518895;30.492731467776622;category3;18616.0;2
Санкт-Петербург;8a110604eccffff;59.93404388071327;30.49787974973324;category1;11475.833333333334;1
Санкт-Петербург;8a1106050167fff;59.867231412192766;30.457550082544696;category2;196.0;1
Санкт-Петербург;8a1106050777fff;59.86373358836051;30.47135909213756;category1;10527.333333333332;1
Санкт-Петербург;8a110605255ffff;59.84065958994442;30.48235487177592;category1;11086.333333333334;1
Санкт-Петербург;8a110605555ffff;59.87676451139883;30.44543075576609;category4;95.83333333333334;1
Санкт-Петербург;8a110605569ffff;59.87706740222668;30.461653676995773;category1;3278.833333333334;1
Санкт-Петербург;8a110605569ffff;59.87706740222668;30.461653676995773;category4;95.5;1
Санкт-Петербург;8a1106055cc7fff;59.87700235129283;30.438101738534357;category3;38900.166666666664;3
Санкт-Петербург;8a110605c90ffff;59.904876746606696;30.483598311969008;category3;46987.16666666666;3
Санкт-Петербург;8a110605ccf7fff;59.89568095474763;30.493797742330788;category4;91.83333333333333;1
Санкт-Петербург;8a110606026ffff;59.94498850961982;30.363575769294375;category4;1070.0;1
Санкт-Петербург;8a110606035ffff;59.943426614387015;30.360449492836935;category4;91.5;1
Санкт-Петербург;8a1106060457fff;59.92945725739735;30.355893566571854;category3;2955.5;1
Санкт-Петербург;8a110606046ffff;59.93169386593014;30.355169681661003;category1;6271.666666666666;1
Санкт-Петербург;8a110606048ffff;59.926102275889704;30.356979230764782;category3;33016.66666666667;4
Санкт-Петербург;8a11060604dffff;59.927664082039556;30.36010372085743;category1;26754.333333333336;2
Санкт-Петербург;8a110606052ffff;59.92890723995228;30.346996985477315;category1;17181.166666666668;1
Санкт-Петербург;8a110606052ffff;59.92890723995228;30.346996985477315;category4;88.66666666666667;1
Санкт-Петербург;8a1106060637fff;59.93258092396817;30.362143348367546;category2;76.5;1
Санкт-Петербург;8a110606068ffff;59.93156842841782;30.36791654206202;category2;1260.3333333333333;1
Санкт-Петербург;8a1106060717fff;59.93213743432501;30.358656416277213;category1;17026.0;1
Санкт-Петербург;8a11060609b7fff;59.934621423884394;30.332440492520583;category4;92.0;1
Санкт-Петербург;8a1106061947fff;59.95941854835687;30.353454477703607;category3;32446.166666666668;3
Санкт-Петербург;8a1106061b77fff;59.964104871695326;30.36283713586663;category2;1106.6666666666667;1
Санкт-Петербург;8a1106061cb7fff;59.94566313528694;30.35972558033096;category3;44913.833333333336;3
Санкт-Петербург;8a11060622effff;59.924392736603394;30.384755943448372;category1;10330.0;1
Санкт-Петербург;8a1106062ab7fff;59.92217783716816;30.36732232124238;category1;3114.166666666667;1
Санкт-Петербург;8a110606306ffff;59.94026228654667;30.3905267127519;category4;2417.8333333333335;1
Санкт-Петербург;8a110606438ffff;59.93854175573496;30.322093137006554;category3;18526.833333333332;3
Санкт-Петербург;8a110606441ffff;59.926809419589475;30.316828636757155;category4;92.16666666666667;1
Санкт-Петербург;8a1106064457fff;59.92870869032944;30.318026434001528;category4;1099.0;1
Санкт-Петербург;8a1106064487fff;59.92457335351849;30.317554600101428;category2;655.1666666666666;1
Санкт-Петербург;8a11060644d7fff;59.92613580029628;30.32067609673361;category1;10894.5;1
Санкт-Петербург;8a11060644d7fff;59.92613580029628;30.32067609673361;category4;96.16666666666667;1
Санкт-Петербург;8a11060644e7fff;59.927590663287695;30.318389412095335;category4;579.3333333333334;1
Санкт-Петербург;8a110606464ffff;59.93607643565225;30.330153499799774;category2;1257.6666666666665;1
Санкт-Петербург;8a1106064757fff;59.93406968859815;30.32354486101979;category3;559.0;1
Санкт-Петербург;8a1106065877fff;59.95799129401021;30.31940697374321;category4;92.83333333333334;1
Санкт-Петербург;8a110606592ffff;59.957101433549724;30.312432051335687;category4;0.0;1
Санкт-Петербург;8a110606595ffff;59.958327784616436;30.317481516898845;category1;3407.833333333334;1
Санкт-Петербург;8a11060659a7fff;59.95374793905856;30.31352227423201;category2;1015.1666666666667;1
Санкт-Петербург;8a1106066307fff;59.92232175440671;30.33642821707507;category1;9489.833333333332;1
Санкт-Петербург;8a11060666c7fff;59.91470669451741;30.349779999127918;category1;11365.333333333334;1
Санкт-Петербург;8a110606680ffff;59.92010111143296;30.319006265089122;category2;3315.333333333334;1
Санкт-Петербург;8a1106066c2ffff;59.91261131331294;30.319622859752975;category1;13852.666666666664;1
Санкт-Петербург;8a1106066d6ffff;59.915184457079576;30.316974160735747;category4;98.0;1
Санкт-Петербург;8a1106068937fff;59.97546096923325;30.40642168472668;category1;8294.133333333333;1
Санкт-Петербург;8a1106068a9ffff;59.978897942680746;30.42895165606047;category2;526.0;1
Санкт-Петербург;8a1106069c5ffff;59.989616498687425;30.440051036494435;category1;7182.5;1
Санкт-Петербург;8a110606ab97fff;59.95998401241618;30.440493986398227;category1;11528.666666666666;1
Санкт-Петербург;8a110606c32ffff;59.97972342586956;30.39413642988077;category1;7915.5;1
Санкт-Петербург;8a110606cc97fff;59.9640866750432;30.381013673787326;category4;44706;1
Санкт-Петербург;8a110606d927fff;59.994598130416996;30.387509076872156;category2;2030.333333333333;1
Санкт-Петербург;8a110606e317fff;59.95946385468459;30.413399190376943;category1;10415.0;1
Санкт-Петербург;8a110606ea37fff;59.9622719532014;30.40340690281435;category2;560.6666666666666;1
Санкт-Петербург;8a110606eb17fff;59.96182905059053;30.399915215757595;category2;1021.0;1
Санкт-Петербург;8a1106070057fff;59.88248002383879;30.37107506992732;category1;8671.833333333334;1
Санкт-Петербург;8a110607039ffff;59.88336491352612;30.37804042375365;category2;77.66666666666666;1
Санкт-Петербург;8a110607054ffff;59.87644398301703;30.36939793204111;category4;40.333333333333336;1
Санкт-Петербург;8a1106070c57fff;59.877015515034564;30.360152148328222;category1;12667.0;1
Санкт-Петербург;8a1106072087fff;59.8603110315271;30.389093858038535;category4;3.3333333333333335;1
Санкт-Петербург;8a110607265ffff;59.86285773694484;30.40458082491249;category1;14250.0;1
Санкт-Петербург;8a110607265ffff;59.86285773694484;30.40458082491249;category4;94.83333333333333;1
Санкт-Петербург;8a1106072a27fff;59.87105814785572;30.382008132059774;category3;17009.55;3
Санкт-Петербург;8a1106072b17fff;59.869497186388145;30.37888705961219;category1;20246.333333333332;2
Санкт-Петербург;8a1106072db7fff;59.8539641551472;30.371213468953876;category4;89.83333333333333;1
Санкт-Петербург;8a110607389ffff;59.88110020847694;30.3968984713127;category4;405.33333333333326;1
Санкт-Петербург;8a11060738e7fff;59.8844568864856;30.395817590085723;category4;80.5;1
Санкт-Петербург;8a1106074837fff;59.88176206685682;30.31512637364353;category1;13302.833333333332;2
Санкт-Петербург;8a1106074c07fff;59.87471499961128;30.3192224334419;category2;536.5;1
Санкт-Петербург;8a1106076437fff;59.853547448427925;30.34961633475809;category1;10916.333333333332;1
Санкт-Петербург;8a110607648ffff;59.85253320985647;30.355376333781603;category4;92.83333333333334;1
Санкт-Петербург;8a110607659ffff;59.85131004419162;30.350338935208434;category1;14534.666666666668;1
Санкт-Петербург;8a11060e1317fff;59.832434303576626;30.504905340466276;category1;15761.0;1
Санкт-Петербург;8a11060e132ffff;59.83467432556857;30.504191896094227;category1;3554.833333333333;1
Санкт-Петербург;8a110610b287fff;59.82450192488215;30.172738392689613;category1;10073.5;1
Санкт-Петербург;8a110610d2a7fff;59.84203490748172;30.11456878475994;category4;97.83333333333331;1
Санкт-Петербург;8a11061488effff;59.95578261361174;30.2475021520757;category1;10777.833333333334;1
Санкт-Петербург;8a11061488effff;59.95578261361174;30.2475021520757;category4;558.0;2
Санкт-Петербург;8a1106149617fff;59.96750543007206;30.289068107233142;category2;946.8333333333334;1
Санкт-Петербург;8a1106149827fff;59.97365777140489;30.259816603830917;category3;4728.166666666667;1
Санкт-Петербург;8a110614a207fff;59.93968135978963;30.285424612811468;category1;4081.5;1
Санкт-Петербург;8a110614a78ffff;59.92995791404228;30.286776313099715;category2;1947.5;1
Санкт-Петербург;8a110614aac7fff;59.942143290170435;30.277363562111724;category4;93.33333333333334;1
Санкт-Петербург;8a110614aae7fff;59.94247926178255;30.275439301263468;category1;6366.0;1
Санкт-Петербург;8a110614aaeffff;59.943260914457525;30.276999268663115;category3;56481.833333333336;5
Санкт-Петербург;8a110614ac4ffff;59.932201203064665;30.267903927112496;category2;1802.5;1
Санкт-Петербург;8a110614b35ffff;59.96068225835865;30.30400322777665;category1;3274.883333333333;1
Санкт-Петербург;8a110614b8e7fff;59.95577406774311;30.283811843479906;category2;105.0;1
Санкт-Петербург;8a110614bb8ffff;59.9589005693945;30.29005582998712;category1;16228.166666666664;1
Санкт-Петербург;8a110614bb9ffff;59.957782931897256;30.2904199140645;category1;7999.666666666666;1
Санкт-Петербург;8a110614c077fff;59.95332464868943;30.2192683395908;category1;8762.833333333334;1
Санкт-Петербург;8a110614c607fff;59.949079924427515;30.23154610263402;category1;10450.833333333334;1
Санкт-Петербург;8a110614c6b7fff;59.94572818905156;30.23264296965499;category2;1003.0;1
Санкт-Петербург;8a110614c6e7fff;59.94952674987209;30.235029098480457;category4;96.16666666666666;1
Санкт-Петербург;8a110614eb87fff;59.9385777888898;30.23135416088348;category1;14512.166666666668;1
Санкт-Петербург;8a1106150287fff;59.86204094826046;30.211089421142756;category4;87.0;1
Санкт-Петербург;8a1106150697fff;59.85310016361791;30.214011390852843;category4;100.16666666666666;1
Санкт-Петербург;8a110615088ffff;59.85969817012421;30.18833342017266;category1;5341.0;1
Санкт-Петербург;8a1106152c17fff;59.834551761530584;30.205602844043792;category1;13222.166666666668;1
Санкт-Петербург;8a1106152c17fff;59.834551761530584;30.205602844043792;category4;165.16666666666666;1
Санкт-Петербург;8a1106153137fff;59.85901811112072;30.228363666480316;category1;18902.166666666668;2
Санкт-Петербург;8a110615362ffff;59.85867343253643;30.24838366652074;category1;11854.0;2
Санкт-Петербург;8a1106153d07fff;59.854327804878;30.219038098496654;category1;13351.5;1
Санкт-Петербург;8a1106154c2ffff;59.85399801949391;30.148599925998585;category1;4762.666666666666;1
Санкт-Петербург;8a1106154db7fff;59.84941680502009;30.144680274522504;category1;21314.333333333332;1
Санкт-Петербург;8a1106156067fff;59.84338532528384;30.17920669220796;category1;14243.333333333332;1
Санкт-Петербург;8a110615804ffff;59.9009044943715;30.278099906151823;category2;862.1666666666667;1
Санкт-Петербург;8a110615814ffff;59.90079574648708;30.272697839178065;category1;12770.833333333332;1
Санкт-Петербург;8a1106158aeffff;59.906493719024716;30.27628045267076;category4;28.383333333333336;1
Санкт-Петербург;8a11061594affff;59.906927385229;30.297894739590706;category1;3248.5;1
Санкт-Петербург;8a110615954ffff;59.91173584909158;30.29451848432974;category2;388.1666666666667;1
Санкт-Петербург;8a1106159647fff;59.91653175454687;30.309281731567967;category4;91.33333333333333;1
Санкт-Петербург;8a1106159d6ffff;59.914427280665365;30.279136490795043;category2;784.5;1
Санкт-Петербург;8a110615b3affff;59.902103787209285;30.31940474345681;category3;4282.116666666667;2
Санкт-Петербург;8a110615bb27fff;59.90625398097106;30.301739735322943;category1;11523.966666666667;1
Санкт-Петербург;8a110615bb27fff;59.90625398097106;30.301739735322943;category2;303.6666666666667;1
Санкт-Петербург;8a110615dcdffff;59.90974543975545;30.251654880859956;category2;665.6666666666666;1
Санкт-Петербург;8a110615e0f7fff;59.87800357635373;30.25838010307002;category3;25009.333333333332;2
Санкт-Петербург;8a110615e76ffff;59.88001171599303;30.26497066060786;category1;7672.0;1
Санкт-Петербург;8a1106169807fff;59.98971719424251;30.167372635334882;category4;167.33333333333331;1
Санкт-Петербург;8a110617678ffff;59.85252596119646;30.09664978748923;category4;1227.8333333333333;2
Санкт-Петербург;8a11061767a7fff;59.85207715289838;30.09318246813271;category1;12160.0;1
Санкт-Петербург;8a1106a80077fff;60.047165079223916;30.31584127339204;category1;3050.0;1
Санкт-Петербург;8a1106a804e7fff;60.03789042712007;30.320684607818844;category1;24322.333333333336;2
Санкт-Петербург;8a1106a804f7fff;60.03677300183684;30.321048637110252;category4;85.66666666666667;1
Санкт-Петербург;8a1106a807b7fff;60.03945377782466;30.323816391357553;category1;4656.5;1
Санкт-Петербург;8a1106a807b7fff;60.03945377782466;30.323816391357553;category4;92.5;1
Санкт-Петербург;8a1106a80a07fff;60.05308707568305;30.312089021069315;category1;7552.333333333334;1
Санкт-Петербург;8a1106a80b6ffff;60.05677421176893;30.309064809270406;category1;4429.666666666667;1
Санкт-Петербург;8a1106a811affff;60.0624682151818;30.33088960715197;category1;14108.833333333332;1
Санкт-Петербург;8a1106a81287fff;60.066932409276255;30.347657680432263;category4;40.16666666666667;1
Санкт-Петербург;8a1106a815b7fff;60.052747401829585;30.33223400754708;category1;38892.833333333336;4
Санкт-Петербург;8a1106a815b7fff;60.052747401829585;30.33223400754708;category4;89.83333333333333;1
Санкт-Петербург;8a1106a83057fff;60.04759800558695;30.355765879425483;category1;13836.5;1
Санкт-Петербург;8a1106a83967fff;60.05129416399175;30.334528547918644;category4;131.16666666666666;1
Санкт-Петербург;8a1106a86197fff;60.02270123650523;30.292879746800526;category1;12322.833333333332;1
Санкт-Петербург;8a1106a90207fff;59.995975141876585;30.34341449650303;category2;817.3333333333334;1
Санкт-Петербург;8a1106a906dffff;59.9879212005019;30.35330131669945;category1;8819.333333333334;1
Санкт-Петербург;8a1106a915affff;59.99988162241668;30.351239445507332;category4;262.6666666666667;1
Санкт-Петербург;8a1106a9281ffff;59.97451913987081;30.339472798211748;category2;339.0;1
Санкт-Петербург;8a1106a92c37fff;59.96624894621689;30.338522800167805;category4;55.833333333333336;1
Санкт-Петербург;8a1106a9391ffff;59.99317419950183;30.35341571493647;category1;12522.5;1
Санкт-Петербург;8a1106a93a27fff;59.99942369276887;30.365938640426744;category4;105.66666666666666;1
Санкт-Петербург;8a1106a94097fff;59.98605179184344;30.29755876678478;category4;89.5;1
Санкт-Петербург;8a1106a946a7fff;59.9851535395796;30.308755791138026;category2;1052.3333333333333;1
Санкт-Петербург;8a1106a94a6ffff;60.00136074792034;30.294385977866572;category2;2319.0;1
Санкт-Петербург;8a1106a95d77fff;60.004823396952425;30.298711736242826;category1;20404.5;2
Санкт-Петербург;8a1106a961b7fff;59.96827915121261;30.308796553962477;category3;40601.0;3
Санкт-Петербург;8a1106a96547fff;59.966488848145545;30.313011947239183;category4;90.83333333333334;1
Санкт-Петербург;8a1106a96cc7fff;59.96637993302397;30.307598009187615;category3;2258.0;1
Санкт-Петербург;8a1106a96d57fff;59.96772459716865;30.29989469995875;category4;23.483333333333334;1
Санкт-Петербург;8a1106a98a2ffff;60.037726999443734;30.406323183701325;category4;102.66666666666666;1
Санкт-Петербург;8a1106a98a47fff;60.0392889237937;30.409461175552455;category1;20679.166666666668;1
Санкт-Петербург;8a1106a98acffff;60.03749641356686;30.41368378432071;category3;14514.599999999999;4
Санкт-Петербург;8a1106a99917fff;60.04867740785524;30.41006885555737;category4;88.16666666666667;1
Санкт-Петербург;8a1106a9a30ffff;60.01690374908948;30.434899890863605;category1;8979.666666666666;1
Санкт-Петербург;8a1106a9b81ffff;60.03154805386462;30.435641001688516;category1;4403.333333333334;1
Санкт-Петербург;8a1106a9bd4ffff;60.02741227855082;30.43515345541719;category4;753.0000000000001;2
Санкт-Петербург;8a1106a9c0dffff;60.02780288690913;30.37857831753892;category2;4724.5;2
Санкт-Петербург;8a1106a9c447fff;60.022886762397356;30.376530571269093;category1;9703.333333333334;1
Санкт-Петербург;8a1106a9cb8ffff;60.03395759564661;30.367479089171265;category1;12377.333333333336;1
Санкт-Петербург;8a1106a9d56ffff;60.04265870483979;30.390154896526145;category1;14902.0;1
Санкт-Петербург;8a1106a9d8e7fff;60.049594866227615;30.380620301845074;category4;92.0;1
Санкт-Петербург;8a1106a9e397fff;60.011690214603625;30.398356366320623;category1;29623.000000000004;3
Санкт-Петербург;8a1106a9e397fff;60.011690214603625;30.398356366320623;category4;74.53333333333333;1
Санкт-Петербург;8a1106a9e76ffff;60.01135295205798;30.400285374993583;category4;115.66666666666669;1
Санкт-Петербург;8a1106a9eb87fff;60.01516814135584;30.384491232848326;category1;17185.166666666668;2
Санкт-Петербург;8a1106aa254ffff;60.039228767747964;30.24016627576777;category1;18515.333333333332;1
Санкт-Петербург;8a1106aa254ffff;60.039228767747964;30.24016627576777;category4;1503.3333333333335;2
Санкт-Петербург;8a1106ab065ffff;60.006950294908975;30.25619828989648;category3;39393.833333333336;4
Санкт-Петербург;8a1106ab0c77fff;60.00337110891719;30.22828691778552;category1;24914.5;2
Санкт-Петербург;8a1106ab1c2ffff;60.021359020608784;30.246025015779164;category1;3860.0;1
Санкт-Петербург;8a1106ab1d9ffff;60.01722596365553;30.2455607052654;category1;10166.0;1
Санкт-Петербург;8a1106ab2037fff;59.9881820605496;30.255068354416302;category4;89.66666666666667;1
Санкт-Петербург;8a1106ab20e7fff;59.98941085476887;30.26011765854506;category1;15852.333333333332;2
Санкт-Петербург;8a1106ab225ffff;59.996783693243856;30.272247157931247;category2;493.16666666666663;1
Санкт-Петербург;8a1106ab27b7fff;59.98315388825622;30.2657965179861;category2;3216.4999999999995;2
Санкт-Петербург;8a1106ab298ffff;59.98941035677894;30.241947871673823;category4;758.3333333333333;1
Санкт-Петербург;8a1106ab2a6ffff;60.00058264937791;30.25646393948639;category2;4832.166666666666;1
Санкт-Петербург;8a1106ab2b07fff;59.996672227763774;30.248656045305232;category2;376.23333333333335;1
Санкт-Петербург;8a1106ab3527fff;60.0001354864756;30.27115207857823;category1;10094.166666666666;1
Санкт-Петербург;8a1106ab36effff;60.006612149306186;30.29449156938079;category3;38459.49999999999;3
Санкт-Петербург;8a1106ab382ffff;60.01119569658418;30.262081922542038;category1;1319.8333333333333;1
Санкт-Петербург;8a1106ab3987fff;60.0073973393579;30.259688105772412;category1;20618.166666666664;2
Санкт-Петербург;8a1106ab3987fff;60.0073973393579;30.259688105772412;category4;103.83333333333334;1
Санкт-Петербург;8a1106ab3cdffff;60.00203467226054;30.27234941157371;category1;4169.333333333334;1
Санкт-Петербург;8a1106ab44d7fff;59.9973331316553;30.208462275633238;category1;1164.3166666666666;1
Санкт-Петербург;8a1106ab47b7fff;60.00034912017786;30.209288642672984;category4;108.66666666666666;1
Санкт-Петербург;8a1106ab5727fff;60.02280512118253;30.225546257610233;category1;7628.333333333334;1
Санкт-Петербург;8a1106ab5727fff;60.02280512118253;30.225546257610233;category4;87.5;1
Санкт-Петербург;8a1106ab6017fff;59.987060471587085;30.219101110362743;category3;19567.333333333332;3
Санкт-Петербург;8a1106ab618ffff;59.98627815502163;30.217541305978315;category1;10523.666666666666;1
Санкт-Петербург;8a1106ab67a7fff;59.98348778027897;30.22753839708634;category1;2535.8333333333335;1
Санкт-Петербург;8a1106ab6807fff;59.990518672279954;30.20525043940497;category1;23519.5;2
Санкт-Петербург;8a1106ab6807fff;59.990518672279954;30.20525043940497;category4;94.5;1
Санкт-Петербург;8a1106ab6ae7fff;59.996443386843744;30.219656135670196;category2;489.5;1
Санкт-Петербург;8a1106ab6caffff;59.98124955247184;30.210110263556295;category4;95.66666666666667;1
